ticker,entry_date,exit_date,entry_price,exit_price,return_pct,holding_bars,exit_reason
000100.KS,2024-08-28,2024-08-29,134196.6875,138222.5881,2.9,1,tp
000150.KS,2024-08-29,2024-09-03,146173.2188,150558.4153,2.9,3,tp
000150.KS,2024-09-13,2024-09-19,157242.4531,161959.7267,2.9,1,tp
000150.KS,2024-09-20,2024-09-23,162974.7344,167863.9764,2.9,1,tp
010130.KS,2024-12-05,2024-12-06,1941712.0,1999963.36,2.9,1,tp
035720.KS,2024-12-05,2024-12-06,43971.8945,45291.0514,2.9,1,tp
001040.KS,2024-12-23,2024-12-24,103618.6719,99473.925,-4.1,1,sl
006280.KS,2024-12-26,2024-12-30,168212.2656,173258.6336,2.9,2,tp
042660.KS,2025-01-09,2025-01-14,44750.0,46092.5,2.9,3,tp
035720.KS,2025-02-05,2025-02-06,43074.5078,44366.743,2.9,1,tp
329180.KS,2025-04-17,2025-04-21,357722.9375,343414.02,-4.1,2,sl
009830.KS,2025-04-24,2025-04-25,27100.0,27913.0,2.9,1,tp
042660.KS,2025-04-28,2025-04-29,89300.0,85728.0,-4.1,1,sl
000150.KS,2025-05-02,2025-05-09,331844.6875,341800.0281,2.9,3,tp
005940.KS,2025-05-08,2025-05-12,14748.1318,15190.5758,2.9,2,tp
016360.KS,2025-05-08,2025-05-12,49871.7148,51367.8663,2.9,2,tp
047810.KS,2025-05-09,2025-05-12,92832.7812,89119.47,-4.1,1,sl
011070.KS,2025-05-13,2025-05-16,152301.3594,146209.305,-4.1,3,sl
034020.KS,2025-05-14,2025-05-15,31300.0,32239.0,2.9,1,tp
298040.KS,2025-05-14,2025-05-15,553626.625,570235.4237,2.9,1,tp
402340.KS,2025-05-20,2025-05-28,100968.3125,103997.3619,2.9,6,tp
035720.KS,2025-06-10,2025-06-11,49930.0352,51427.9362,2.9,1,tp
030210.KS,2025-06-11,2025-06-12,3563.6125,3670.5209,2.9,1,tp
035720.KS,2025-06-12,2025-06-13,50429.3359,51942.216,2.9,1,tp
103140.KS,2025-06-12,2025-06-13,85970.6797,88549.8001,2.9,1,tp
042660.KS,2025-06-18,2025-06-19,92400.0,88704.0,-4.1,1,sl
035510.KS,2025-06-20,2025-06-23,21040.7539,21671.9765,2.9,1,tp
035420.KS,2025-06-23,2025-06-24,286985.375,275505.96,-4.1,1,sl
012450.KS,2025-08-04,2025-08-05,930452.875,958366.4613,2.9,1,tp
012450.KS,2025-09-15,2025-09-16,978066.6875,1007408.6881,2.9,1,tp
000660.KS,2025-09-17,2025-09-18,332519.7812,342495.3747,2.9,1,tp
039490.KS,2025-09-18,2025-09-24,266809.0625,256136.7,-4.1,3,sl
402340.KS,2025-09-23,2025-09-25,219713.4375,210924.9,-4.1,2,sl
042700.KS,2025-10-13,2025-10-14,127604.6328,131432.7718,2.9,1,tp
006400.KS,2025-10-21,2025-10-24,259000.0,266770.0,2.9,3,tp
018880.KS,2025-10-21,2025-10-29,3935.0,4053.05,2.9,6,tp
373220.KS,2025-10-22,2025-10-24,454500.0,468135.0,2.9,2,tp
000150.KS,2025-10-23,2025-10-24,778118.5625,801462.1194,2.9,1,tp
042660.KS,2025-10-23,2025-10-27,134900.0,138947.0,2.9,2,tp
247540.KS,2025-10-23,2025-10-24,159321.2812,164100.9197,2.9,1,tp
096770.KS,2025-10-28,2025-10-29,132000.0,135960.0,2.9,1,tp
002380.KS,2025-11-03,2025-11-04,429651.75,412465.68,-4.1,1,sl
069960.KS,2025-11-14,2025-11-17,89052.8984,91724.4854,2.9,1,tp
078930.KS,2025-11-14,2025-11-17,55913.9141,57591.3315,2.9,1,tp
010130.KS,2025-12-01,2025-12-02,1336353.0,1282898.88,-4.1,1,sl
004310.KS,2025-12-09,2025-12-10,6942.4829,6664.7836,-4.1,1,sl
000720.KS,2025-12-10,2025-12-11,71423.1016,73565.7946,2.9,1,tp
012330.KS,2025-12-10,2025-12-11,356734.2188,367436.2453,2.9,1,tp
247540.KS,2025-12-16,2025-12-18,165418.2656,158801.535,-4.1,2,sl
006280.KS,2025-12-18,2025-12-23,164846.0312,158252.19,-4.1,3,sl
000660.KS,2026-01-05,2026-01-06,694451.375,715284.9163,2.9,1,tp
000070.KS,2026-01-06,2026-01-20,57900.0,59637.0,2.9,10,tp
012450.KS,2026-01-06,2026-01-08,1022000.0,1052660.0,2.9,2,tp
012450.KS,2026-01-09,2026-01-12,1214000.0,1250420.0,2.9,1,tp
042700.KS,2026-01-12,2026-01-13,167082.3125,172094.7819,2.9,1,tp
012450.KS,2026-01-15,2026-01-19,1294000.0,1332820.0,2.9,2,tp
036570.KS,2026-01-20,2026-01-21,232830.0,223516.8,-4.1,1,sl
006400.KS,2026-01-28,2026-01-29,396500.0,380640.0,-4.1,1,sl
247540.KS,2026-01-28,2026-01-29,228886.9219,235753.5295,2.9,1,tp
298040.KS,2026-01-28,2026-01-29,2518000.0,2593540.0,2.9,1,tp
004990.KS,2026-02-03,2026-02-06,30467.6895,29248.9819,-4.1,3,sl
005830.KS,2026-02-06,2026-02-09,157694.4531,162425.2867,2.9,1,tp
002790.KS,2026-02-09,2026-02-13,34473.6797,33094.7325,-4.1,4,sl
009830.KS,2026-02-12,2026-02-13,47550.0,45648.0,-4.1,1,sl
012450.KS,2026-03-11,2026-03-12,1410000.0,1452300.0,2.9,1,tp
035510.KS,2026-03-23,2026-03-24,20409.0449,21021.3163,2.9,1,tp
096770.KS,2026-04-10,2026-04-16,122400.0,126072.0,2.9,4,tp
006980.KS,2026-04-13,2026-04-17,23150.0,23844.5,2.9,4,tp
007070.KS,2026-04-14,2026-04-16,22750.0,23432.5,2.9,2,tp
021050.KS,2026-04-16,2026-04-17,1497.0,1437.12,-4.1,1,sl
402340.KS,2026-04-21,2026-04-23,717064.75,738576.6925,2.9,2,tp
005380.KS,2026-04-22,2026-04-24,535628.1875,514203.06,-4.1,2,sl
018260.KS,2026-04-22,2026-04-23,180100.0,185503.0,2.9,1,tp
329180.KS,2026-04-23,2026-04-24,633239.1875,652236.3631,2.9,1,tp
009540.KS,2026-04-24,2026-05-06,468226.125,449497.08,-4.1,6,sl
069960.KS,2026-04-24,2026-04-27,98500.0,101455.0,2.9,1,tp
192080.KS,2026-04-29,2026-05-06,61800.0,59328.0,-4.1,3,sl
042700.KS,2026-04-30,2026-05-04,368000.0,379040.0,2.9,1,tp
028260.KS,2026-05-11,2026-05-12,452000.0,433920.0,-4.1,1,sl
035720.KS,2026-07-30,2026-07-31,36150.0,37234.5,2.9,1,tp
009540.KS,2026-07-31,2026-08-03,378220.4688,363091.65,-4.1,1,sl
018260.KS,2026-07-31,2026-08-04,206000.0,212180.0,2.9,2,tp
103140.KS,2026-08-05,2026-08-06,80700.0,83121.0,2.9,1,tp
035420.KS,2026-08-06,2026-08-07,226000.0,216960.0,-4.1,1,sl
103140.KS,2026-08-10,2026-08-11,86600.0,83136.0,-4.1,1,sl
298040.KS,2026-08-10,2026-08-11,2934000.0,2816640.0,-4.1,1,sl
000100.KS,2026-08-12,2026-08-18,83100.0,79776.0,-4.1,3,sl
002380.KS,2026-08-18,2026-08-19,454500.0,436320.0,-4.1,1,sl
010130.KS,2026-08-20,2026-08-21,1238000.0,1275140.0,2.9,1,tp
010130.KS,2026-08-24,2026-08-25,1344000.0,1384320.0,2.9,1,tp
180640.KS,2026-08-25,2026-08-26,122300.0,125969.0,2.9,1,tp
